,Alpha,Delta,Mu,Buy,Sell,prob
371,0.01046089451117869,0.13945364498638288,3.1737526106394656,1.108749367415085,1.2630165790913126,0.013804888710308985
372,0.010074390703117034,0.9275655424996073,2.976005351430992,1.4624877662115123,1.52147560374255,0.009947574534029002
373,0.010072373695334397,0.11396119660426424,4.713224101562922,1.501504740955355,1.4398146979912336,0.015883789122321943
374,0.010473690251927077,0.07168496315764834,5.689603358208677,1.6171210737915318,1.5476026713409057,0.018481800101249776
375,0.010013820533778963,0.010186876315379498,1.3142561253749314,1.3079380037247514,1.1592801012298146,0.0053059334389248865
376,0.01001367416212967,0.10319437813420652,2.5724906402873895,1.4729628662756864,1.103312018032759,0.009899975742081823
377,0.017102602292261487,0.9999995919502245,7.4651608413751065,1.4186440776599272,1.0153773075925159,0.04983952961584685
378,0.010369747545545026,0.39108529285409027,4.480209968184124,0.7677556712582282,1.0652900606659088,0.024718562435315426
379,0.010510604162224298,0.07080041751282974,4.748379207942857,0.7972301780975525,0.784467143207024,0.030588478347327894
380,0.05403400242180847,0.010000085914491579,5.944973010529936,0.9105604900294612,0.9549884759396108,0.14689668698543862
381,0.010401398196239852,0.6789657513698993,0.8179575940904633,0.6306776305214662,0.619788084879944,0.006757808521026446
382,0.013379764422633505,0.19662897344029517,4.9444956652878815,0.8849328029269211,0.9612368261570688,0.03459462118185197
383,0.11155305558454658,0.4826808314675098,4.985010702274092e-07,0.9208474446782441,1.0062711651719798,2.885619790454031e-08
384,0.010072375218204475,0.9989680170168687,0.48125514789515733,1.076790152877318,1.2989572117837942,0.0020362064695073337
385,0.010498442805442851,0.9273208863229109,4.5235350814876645,1.1482929207711545,1.2798707177757271,0.019182842125443564
386,0.02848602103889081,0.8275040268452721,-7.540906035451488e-08,0.8713559228382459,0.8471186292182822,-1.2500063384099394e-09
387,0.010413232332795928,0.4407995961542736,0.6893711251435197,0.5653981818072326,0.6580936382764128,0.005833066009629154
388,0.010419701020057128,0.44644602948307804,2.3097585174022415,0.46280209327510013,0.7444804814963399,0.0195452159210191
